source_file,image,verdict,winner,advantage_score,confidence,corrected_verdict,corrected_winner,corrected_advantage,corrected_confidence,weighted_score,random_forest,xgboost,svm,statistical,method_consistency,feature_agreement,prediction_strength,feature_quality
df25_summary,df25,Face 2 (Right) is more authentic,Face 2,0.011551501,16.20697494,Face 2 (Right) is more authentic,Face 2,0.007604308,50.39302932,0.0014648,-0.56,0,0.3216706213482592,0.3102333330304602,-0.07297118,0.1538461538461538,0.054834219,0.2
df35_summary,df35,Face 1 (Left) is more authentic,Face 1,0.075345237,18.47512,Face 2 (Right) is more authentic,Face 2,0.001530601,50.01117502,0.1380354841061958,-0.56,0,0.3216706213482592,0.3111621234371495,-0.060566188,0.1538461538461538,0.058271706,0.2
df46_summary,df46,Face 2 (Right) is more authentic,Face 2,0.1140610088744617,11.37505328,Face 1 (Left) is more authentic,Face 1,0.026367837,49.9472147,0.027692293,-0.56,0,0.3216706213482592,0.1120610923746384,-0.071219289,0.1153846153846153,0.0505356,0.2
df38_summary,df38,Face 2 (Right) is more authentic,Face 2,1.6473343475091762,17.05851014,Face 2 (Right) is more authentic,Face 2,0.065003678,49.80332266,-1.746487358,-0.56,0,0.3216706213482592,-0.795416089,-0.161045665,0.1923076923076923,0.1105893517096016,0.2
df40_summary,df40,Face 1 (Left) is more authentic,Face 1,0.2131794309515848,24.78499104,Face 1 (Left) is more authentic,Face 1,0.010073103,49.00428307,0.1669978506776141,-0.56,0,0.3216706213482592,0.624512927,-0.050917711,0.173076923,0.066829535,0.2
df05_summary,df05,Face 1 (Left) is more authentic,Face 1,0.3251192327753717,23.03921745,Face 1 (Left) is more authentic,Face 1,0.009416933,48.71139835,0.3742998929917593,-0.56,0,0.3216706213482592,0.5323586623230622,-0.063394963,0.173076923,0.069708229,0.2
df43_summary,df43,Face 2 (Right) is more authentic,Face 2,0.168614795,10.85419125,Face 1 (Left) is more authentic,Face 1,0.088093563,48.65489014,-0.129734509,-0.56,0,0.3216706213482592,-0.203497744,-0.10056016,0.1346153846153846,0.055372572,0.2
df11_summary,df11,Face 1 (Left) is more authentic,Face 1,0.2046581416668129,24.92441201,Face 1 (Left) is more authentic,Face 1,0.032283674,48.47648439,0.1362457360151491,-0.56,0,0.3216706213482592,0.6273652939877213,-0.049473736,0.173076923,0.066132041,0.2
df30_summary,df30,Face 1 (Left) is more authentic,Face 1,0.06655274,5.696394609,Face 1 (Left) is more authentic,Face 1,0.030397282,48.46120435,0.1713953866362347,-0.56,0,0.3216706213482592,0.006109875,-0.14753261,0.1153846153846153,0.051479397,0.2
df37_summary,df37,Face 2 (Right) is more authentic,Face 2,0.1582078613733853,7.297622047,Face 1 (Left) is more authentic,Face 1,0.006670268,48.44798477,-0.039107932,-0.56,0,0.3216706213482592,0.002403827,-0.117648733,0.1153846153846153,0.048079559,0.2
df27_summary,df27,Face 1 (Left) is more authentic,Face 1,0.2599995645818631,24.62138963,Face 2 (Right) is more authentic,Face 2,0.034944917,48.12250053,0.1658256262493344,-0.56,0,0.3216706213482592,0.7247308819434781,-0.0542734,0.173076923,0.069305678,0.2
df28_summary,df28,Face 1 (Left) is more authentic,Face 1,0.068781629,9.590552798,Face 1 (Left) is more authentic,Face 1,0.05880372,47.75750552,0.1714903272545606,-0.56,0,0.3216706213482592,0.1012182935632933,-0.112831889,0.1346153846153846,0.053859481,0.2
df18_summary,df18,Face 1 (Left) is more authentic,Face 1,0.3792080492086109,30.25029481,Face 1 (Left) is more authentic,Face 1,0.027005998,47.35600929,0.1530512074933731,-0.56,0,0.3216706213482592,0.9431195473753942,-0.069525222,0.2115384615384615,0.074446034,0.2
df12_summary,df12,Face 1 (Left) is more authentic,Face 1,0.3455801497990917,25.47743722,Face 1 (Left) is more authentic,Face 1,0.012956371,46.95118956,0.06449471,-0.56,0,0.3216706213482592,0.8233517907964293,-0.068876489,0.1923076923076923,0.069237928,0.2
df15_summary,df15,Face 2 (Right) is more authentic,Face 2,0.051667075,12.1690757,Face 2 (Right) is more authentic,Face 2,0.032919673,45.93526412,0.071845042,-0.56,0,0.3216706213482592,0.102231558,-0.083660635,0.1346153846153846,0.051393681,0.2
df21_summary,df21,Face 2 (Right) is more authentic,Face 2,0.178827808,6.941792315,Face 1 (Left) is more authentic,Face 1,0.002180836,45.3965315,-0.179878943,-0.56,0,0.3216706213482592,0.099379363,-0.128974357,0.1153846153846153,0.054023223,0.2
df19_summary,df19,Face 2 (Right) is more authentic,Face 2,0.097401724,8.878434248,Face 2 (Right) is more authentic,Face 2,0.003924909,43.89448597,-0.0018096,-0.56,0,0.3216706213482592,0.2026937296046597,-0.081165123,0.096153846,0.052154349,0.2
df45_summary,df45,Face 2 (Right) is more authentic,Face 2,0.7856590898855208,24.25309816,Face 2 (Right) is more authentic,Face 2,0.2328245002019426,43.56776478,-0.798940837,-0.56,0,0.3216706213482592,-0.954979997,-0.116313565,0.2115384615384615,0.090889786,0.2
df09_summary,df09,Face 1 (Left) is more authentic,Face 1,0.046368814,19.57202819,Face 1 (Left) is more authentic,Face 1,0.016962428,41.84947199,0.1018931505461565,-0.56,0,0.3216706213482592,0.3123390679364194,-0.052569786,0.1538461538461538,0.057397571,0.2
df02_summary,df02,Face 1 (Left) is more authentic,Face 1,0.2358149135244977,6.903340472,Face 1 (Left) is more authentic,Face 1,0.1597047030407011,41.60302236,0.3937722516353962,-0.56,0,0.3216706213482592,-0.403030947,-0.104048211,0.076923077,0.066961845,0.2
df29_summary,df29,Face 2 (Right) is more authentic,Face 2,0.095754011,9.679156094,Face 2 (Right) is more authentic,Face 2,0.014708203,41.06874724,-0.082178807,-0.56,0,0.3216706213482592,0.1904024436604811,-0.073349498,0.096153846,0.053856297,0.2
df33_summary,df33,Face 2 (Right) is more authentic,Face 2,0.022791238,10.36473671,Face 2 (Right) is more authentic,Face 2,0.006440142,40.15057029,-0.043823755,-0.56,0,0.3216706213482592,0.3080719444646004,-0.048496181,0.076923077,0.055839158,0.2
df36_summary,df36,Face 2 (Right) is more authentic,Face 2,0.243860597,16.48873838,Face 2 (Right) is more authentic,Face 2,0.032277955,40.14975094,-0.051470179,-0.56,0,0.3216706213482592,-0.424543307,-0.075018643,0.1538461538461538,0.058942103,0.2
df42_summary,df42,Face 2 (Right) is more authentic,Face 2,0.5090710579208546,23.27798813,Face 1 (Left) is more authentic,Face 1,0.1147782189311333,39.91348929,-0.403734001,-0.56,0,0.3216706213482592,-0.963833029,-0.112037448,0.2115384615384615,0.081230941,0.2
df16_summary,df16,Face 1 (Left) is more authentic,Face 1,0.048589901,19.4040502,Face 2 (Right) is more authentic,Face 2,0.012503175,38.79472048,0.1057698325726382,-0.56,0,0.3216706213482592,0.3101525336095688,-0.053682637,0.1538461538461538,0.057439825,0.2
df26_summary,df26,Face 2 (Right) is more authentic,Face 2,0.1761337383662009,9.451394158,Face 2 (Right) is more authentic,Face 2,0.1121974096687768,38.29272563,0.013997144,-0.56,0,0.3216706213482592,-0.105359969,-0.091382761,0.1153846153846153,0.050025693,0.2
df39_summary,df39,Face 2 (Right) is more authentic,Face 2,0.2176167564466865,16.22742445,Face 2 (Right) is more authentic,Face 2,0.005777351,36.83868745,-0.026097227,-0.56,0,0.3216706213482592,-0.309297591,-0.073413091,0.1538461538461538,0.055426636,0.2
df34_summary,df34,Face 2 (Right) is more authentic,Face 2,0.18591733,15.78671206,Face 2 (Right) is more authentic,Face 2,0.011581835,36.1242018,-0.088950633,-0.56,0,0.3216706213482592,-0.317071037,-0.078456876,0.1538461538461538,0.057192307,0.2
df50_summary,df50,Face 2 (Right) is more authentic,Face 2,0.2379406356261926,16.54090824,Face 2 (Right) is more authentic,Face 2,0.02744959,35.48691221,-0.053715997,-0.56,0,0.3216706213482592,-0.415959514,-0.074481806,0.1538461538461538,0.058783653,0.2
df51_summary,df51,Face 2 (Right) is more authentic,Face 2,0.2603352055593477,18.48592341,Face 2 (Right) is more authentic,Face 2,0.038179795,29.10319111,-0.124365656,-0.56,0,0.3216706213482592,-0.521920263,-0.084652454,0.173076923,0.063198913,0.2
df44_summary,df44,Face 2 (Right) is more authentic,Face 2,0.039981009,0.021717913,Face 2 (Right) is more authentic,Face 2,0,0,0,-0.04,0,0,0,-0.569457086,0,0.026,0.2
df49_summary,df49,Face 2 (Right) is more authentic,Face 2,0.039981009,0.021717913,Face 2 (Right) is more authentic,Face 2,0,0,0,-0.04,0,0,0,-0.569457086,0,0.026,0.2
,,,,,,,,,,,,,,,,,,
,,,,AVG,17.29299718,,,,45.94702193,,,,,,,,,
